id,pid_7,republican,democrat,LV_INDEX_DUMMY,black,hispanic,white,race_4,female,educ_1,educ_2,educ_3,USHHI2,EDUATT,income_quintile,vote_choice,direct_Y,Z,list_Y,WEIGHTS
ID_0224,5,1,0,0,0,1,0,Hispanic,1,0,1,0,4,2,Below 20th Income Percentile,1,1,1,2,0.765483919
ID_0225,2,0,1,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,2,0,0,1,2.291351417
ID_0226,3,0,1,1,0,1,0,Hispanic,1,0,1,0,24,2,Above 80th Income Percentile,2,0,0,2,0.565477401
ID_0227,4,0,0,0,0,0,0,Other Race,1,0,1,0,24,2,Above 80th Income Percentile,4,0,1,4,1.459082328
ID_0228,6,1,0,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,1,1,0,1,0.576461976
ID_0229,2,0,1,1,0,0,1,White,0,0,0,1,16,3,60th - 80th Income Percentile,2,0,0,2,0.491103804
ID_0230,5,1,0,0,0,1,0,Hispanic,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,2,0.454246925
ID_0231,4,0,0,0,0,0,1,White,1,0,1,0,5,2,20th - 40th Income Percentile,4,0,1,3,0.632472665
ID_0232,5,1,0,1,0,0,1,White,0,0,0,0,10,4,40th - 60th Income Percentile,1,1,0,1,0.56517841
ID_0233,1,0,1,0,1,0,0,Black,1,0,1,0,15,2,60th - 80th Income Percentile,2,0,0,1,0.81773155
ID_0234,2,0,1,0,0,1,0,Hispanic,1,0,0,1,4,3,Below 20th Income Percentile,2,0,1,1,0.419089822
ID_0235,2,0,1,1,0,1,0,Hispanic,1,0,0,1,19,3,Above 80th Income Percentile,3,0,1,2,0.330549741
ID_0236,4,0,0,1,0,0,1,White,0,0,0,1,18,3,60th - 80th Income Percentile,5,0,0,2,0.611359345
ID_0237,6,1,0,0,0,1,0,Hispanic,1,0,1,0,4,2,Below 20th Income Percentile,4,0,0,3,1.244003021
ID_0238,6,1,0,0,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,2,3.769594734
ID_0239,2,0,1,1,0,0,1,White,1,0,0,1,14,3,40th - 60th Income Percentile,2,0,1,2,1.127251624
ID_0240,5,1,0,1,0,0,1,White,0,0,1,0,3,2,Below 20th Income Percentile,1,1,1,2,1.672233401
ID_0241,2,0,1,1,0,1,0,Hispanic,1,0,1,0,9,2,40th - 60th Income Percentile,3,0,0,2,1.760954633
ID_0242,5,1,0,1,0,1,0,Hispanic,0,0,1,0,17,2,60th - 80th Income Percentile,1,1,1,2,0.981369754
ID_0243,1,0,1,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,2,0.449327003
ID_0244,6,1,0,1,0,1,0,Hispanic,1,0,0,1,17,3,60th - 80th Income Percentile,1,1,1,3,0.219859954
ID_0245,7,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,1,1,3.042932443
ID_0246,1,0,1,1,0,1,0,Hispanic,1,0,1,0,9,2,40th - 60th Income Percentile,2,0,0,2,0.282821943
ID_0247,2,0,1,1,0,1,0,Hispanic,1,0,1,0,7,2,20th - 40th Income Percentile,5,0,1,4,0.747299958
ID_0248,4,0,0,0,0,1,0,Hispanic,1,0,1,0,6,2,20th - 40th Income Percentile,3,0,1,1,0.454246925
ID_0249,3,0,1,0,0,0,0,Other Race,1,0,0,0,3,4,Below 20th Income Percentile,2,0,1,2,0.324591089
ID_0250,3,0,1,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,2,0,0,3,0.954940335
ID_0251,2,0,1,1,0,0,1,White,1,0,0,1,16,3,60th - 80th Income Percentile,2,0,0,2,1.170016442
ID_0252,2,0,1,0,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,3,0,1,2,5.362191257
ID_0253,4,0,0,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,3,0,0,1,1.027683513
ID_0254,6,1,0,1,0,0,1,White,0,0,1,0,24,2,Above 80th Income Percentile,1,1,1,4,6.163864347
ID_0255,4,0,0,0,0,0,0,Other Race,1,0,1,0,1,2,Below 20th Income Percentile,4,0,0,0,0.262720972
ID_0256,6,1,0,1,0,0,1,White,0,0,0,1,8,3,20th - 40th Income Percentile,1,1,1,4,0.53882085
ID_0257,2,0,1,0,0,1,0,Hispanic,1,1,0,0,1,1,Below 20th Income Percentile,2,0,0,3,1.769621718
ID_0258,6,1,0,0,0,0,1,White,1,1,0,0,6,1,20th - 40th Income Percentile,4,0,0,1,0.825536219
ID_0259,4,0,0,1,0,0,1,White,1,0,1,0,21,2,Above 80th Income Percentile,3,0,1,2,0.619349659
ID_0260,2,0,1,0,0,0,1,White,0,0,0,1,13,3,40th - 60th Income Percentile,3,0,0,1,0.29310505
ID_0261,3,0,1,1,0,0,0,Other Race,1,0,1,0,8,2,20th - 40th Income Percentile,3,0,1,2,0.928281766
ID_0262,3,0,1,1,0,0,1,White,1,0,0,1,3,3,Below 20th Income Percentile,2,0,0,3,0.30581916
ID_0263,4,0,0,1,0,0,1,White,1,0,0,0,19,4,Above 80th Income Percentile,4,0,1,2,0.320352779
ID_0264,5,1,0,1,0,0,1,White,1,0,0,1,7,3,20th - 40th Income Percentile,1,1,0,1,0.334639316
ID_0265,6,1,0,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,1,1,1,2,0.512406568
ID_0266,2,0,1,1,0,0,1,White,1,0,1,0,15,2,60th - 80th Income Percentile,2,0,1,2,0.635088815
ID_0267,1,0,1,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,2,0.448851234
ID_0268,2,0,1,1,0,1,0,Hispanic,1,0,1,0,8,2,20th - 40th Income Percentile,2,0,0,1,0.369298487
ID_0269,7,1,0,1,0,0,1,White,1,0,1,0,16,2,60th - 80th Income Percentile,1,1,1,3,0.451528433
ID_0270,7,1,0,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,1,1,1,1,0.491103804
ID_0271,5,1,0,1,0,0,1,White,0,0,1,0,16,2,60th - 80th Income Percentile,1,1,0,1,0.4948285
ID_0272,6,1,0,1,0,0,1,White,1,0,0,1,17,3,60th - 80th Income Percentile,1,1,1,3,0.320352779
ID_0273,1,0,1,1,0,0,1,White,1,0,0,0,6,4,20th - 40th Income Percentile,2,0,0,2,1.164316519
ID_0274,6,1,0,1,0,0,1,White,1,0,0,1,10,3,40th - 60th Income Percentile,1,1,0,1,0.266001221
ID_0275,4,0,0,1,0,0,1,White,1,0,1,0,8,2,20th - 40th Income Percentile,1,1,0,1,0.935930599
ID_0276,1,0,1,1,0,0,1,White,0,0,1,0,2,2,Below 20th Income Percentile,2,0,1,4,1.979338891
ID_0277,6,1,0,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,1,1,0,1,0.459015935
ID_0278,5,1,0,1,0,0,1,White,1,0,0,0,13,4,40th - 60th Income Percentile,1,1,1,2,0.267101505
ID_0279,1,0,1,1,0,0,1,White,0,0,0,0,15,4,60th - 80th Income Percentile,2,0,1,1,0.366730107
ID_0280,2,0,1,1,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,3,0,0,1,0.430471033
ID_0281,2,0,1,1,0,0,1,White,1,0,0,0,19,4,Above 80th Income Percentile,2,0,1,1,0.320352779
ID_0282,2,0,1,1,0,1,0,Hispanic,1,0,0,1,19,3,Above 80th Income Percentile,2,0,0,3,0.403771832
ID_0283,4,0,0,0,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,5,0,1,1,2.275564188
ID_0284,6,1,0,0,0,0,0,Other Race,0,0,0,0,9,4,40th - 60th Income Percentile,4,0,0,2,0.308276825
ID_0285,7,1,0,1,0,0,1,White,0,0,0,0,21,4,Above 80th Income Percentile,1,1,1,2,0.368247043
ID_0286,6,1,0,1,0,0,1,White,0,0,0,1,20,3,Above 80th Income Percentile,1,1,0,1,0.84882108
ID_0287,1,0,1,1,0,1,0,Hispanic,1,0,0,1,9,3,40th - 60th Income Percentile,3,0,0,3,0.419089822
ID_0288,2,0,1,1,0,0,1,White,1,0,1,0,18,2,60th - 80th Income Percentile,2,0,1,1,0.935930599
ID_0289,6,1,0,1,0,0,0,Other Race,1,0,1,0,15,2,60th - 80th Income Percentile,1,1,1,2,0.476258011
ID_0290,1,0,1,1,0,0,1,White,1,0,0,1,15,3,60th - 80th Income Percentile,2,0,1,2,0.279013233
ID_0291,6,1,0,1,0,0,1,White,1,0,0,1,13,3,40th - 60th Income Percentile,1,1,0,1,0.331136373
ID_0292,1,0,1,0,1,0,0,Black,1,0,1,0,4,2,Below 20th Income Percentile,2,0,1,2,2.705166935
ID_0293,5,1,0,0,0,0,1,White,1,0,0,1,24,3,Above 80th Income Percentile,1,1,0,1,0.558760478
ID_0294,2,0,1,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,3,0,0,2,1.268168167
ID_0295,1,0,1,1,0,0,0,Other Race,1,0,0,1,10,3,40th - 60th Income Percentile,2,0,1,2,0.204233873
ID_0296,2,0,1,1,0,0,1,White,0,0,0,0,19,4,Above 80th Income Percentile,2,0,1,1,0.491103804
ID_0297,2,0,1,1,0,0,0,Other Race,0,0,0,0,12,4,40th - 60th Income Percentile,2,0,1,2,0.667494802
ID_0298,1,0,1,1,0,0,0,Other Race,0,0,0,1,13,3,40th - 60th Income Percentile,2,0,0,2,1.084758973
ID_0299,5,1,0,1,0,0,0,Other Race,0,0,0,0,18,4,60th - 80th Income Percentile,1,1,1,2,0.659371679
ID_0300,2,0,1,1,1,0,0,Black,0,0,0,1,7,3,20th - 40th Income Percentile,2,0,0,2,1.2263185
ID_0301,5,1,0,1,0,0,0,Other Race,0,0,0,1,23,3,Above 80th Income Percentile,2,0,0,2,0.659371679
ID_0302,2,0,1,0,1,0,0,Black,0,0,1,0,1,2,Below 20th Income Percentile,5,0,1,3,1.55432396
ID_0303,6,1,0,1,0,0,0,Other Race,0,0,0,0,20,4,Above 80th Income Percentile,2,0,1,1,1.084758973
ID_0304,4,0,0,1,0,0,0,Other Race,0,0,1,0,2,2,Below 20th Income Percentile,2,0,0,0,0.69899667
ID_0305,2,0,1,1,1,0,0,Black,0,0,1,0,1,2,Below 20th Income Percentile,3,0,0,1,2.525962537
ID_0306,6,1,0,1,0,0,0,Other Race,0,0,0,1,19,3,Above 80th Income Percentile,1,1,1,2,0.659371679
ID_0307,2,0,1,1,1,0,0,Black,0,0,1,0,1,2,Below 20th Income Percentile,2,0,1,2,2.413370065
ID_0308,4,0,0,0,0,0,0,Other Race,0,0,0,1,1,3,Below 20th Income Percentile,4,0,0,1,0.314893724
ID_0309,5,1,0,1,1,0,0,Black,0,0,0,1,5,3,20th - 40th Income Percentile,1,1,1,2,0.709513105
ID_0310,5,1,0,1,0,0,0,Other Race,0,0,1,0,14,2,40th - 60th Income Percentile,1,1,1,4,2.0011357
ID_0311,2,0,1,1,0,0,0,Other Race,0,0,0,0,20,4,Above 80th Income Percentile,1,1,1,2,0.816831808
ID_0312,4,0,0,0,0,0,0,Other Race,0,0,1,0,1,2,Below 20th Income Percentile,4,0,0,2,1.102150194
ID_0313,1,0,1,1,1,0,0,Black,0,0,1,0,11,2,40th - 60th Income Percentile,2,0,0,2,0.957345194
ID_0314,1,0,1,0,0,0,0,Other Race,0,0,0,1,9,3,40th - 60th Income Percentile,2,0,0,2,0.486627994
ID_0315,2,0,1,1,0,0,0,Other Race,0,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,2,0.404419649
ID_0316,6,1,0,1,0,0,0,Other Race,1,0,0,0,13,4,40th - 60th Income Percentile,2,0,1,1,0.518049275
ID_0317,7,1,0,1,0,0,1,White,0,0,1,0,4,2,Below 20th Income Percentile,1,1,1,2,1.475724263
ID_0318,2,0,1,1,1,0,0,Black,0,0,0,1,16,3,60th - 80th Income Percentile,1,1,0,1,0.883250066
ID_0319,4,0,0,0,0,0,0,Other Race,0,0,1,0,10,2,40th - 60th Income Percentile,4,0,0,3,0.404419649
ID_0320,6,1,0,1,0,0,0,Other Race,0,0,0,1,11,3,40th - 60th Income Percentile,5,0,0,3,0.816831808
ID_0321,6,1,0,1,0,0,0,Other Race,0,0,0,0,17,4,60th - 80th Income Percentile,1,1,1,2,0.493090993
ID_0322,2,0,1,1,0,0,1,White,0,0,0,1,16,3,60th - 80th Income Percentile,2,0,1,0,0.589013787
ID_0323,6,1,0,1,0,0,0,Other Race,0,0,0,1,23,3,Above 80th Income Percentile,3,0,0,1,0.595500104
ID_0324,4,0,0,1,0,0,0,Other Race,0,0,0,0,17,4,60th - 80th Income Percentile,2,0,1,2,0.314893724
ID_0325,2,0,1,1,0,0,1,White,0,0,0,1,10,3,40th - 60th Income Percentile,2,0,1,1,0.618821447
ID_0326,2,0,1,1,0,0,1,White,0,0,0,1,18,3,60th - 80th Income Percentile,2,0,1,3,0.29310505
ID_0327,1,0,1,0,1,0,0,Black,0,0,0,1,10,3,40th - 60th Income Percentile,1,1,1,2,1.463151343
ID_0328,5,1,0,1,1,0,0,Black,0,0,1,0,4,2,Below 20th Income Percentile,1,1,0,3,2.297121806
ID_0329,6,1,0,1,1,0,0,Black,1,0,1,0,4,2,Below 20th Income Percentile,2,0,0,0,1.089233384
ID_0330,4,0,0,1,0,0,0,Other Race,0,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,1,0.970393125
ID_0331,6,1,0,1,0,0,1,White,1,0,1,0,18,2,60th - 80th Income Percentile,1,1,0,1,1.571010903
ID_0332,1,0,1,1,1,0,0,Black,1,0,1,0,2,2,Below 20th Income Percentile,2,0,0,1,4.450379351
ID_0333,2,0,1,1,0,0,0,Other Race,0,0,1,0,8,2,20th - 40th Income Percentile,2,0,1,2,0.42488573
ID_0334,4,0,0,0,0,0,0,Other Race,0,0,1,0,3,2,Below 20th Income Percentile,4,0,0,2,0.694624147
ID_0335,4,0,0,1,1,0,0,Black,0,0,0,1,14,3,40th - 60th Income Percentile,5,0,1,3,1.175346702
ID_0336,3,0,1,1,1,0,0,Black,0,0,1,0,5,2,20th - 40th Income Percentile,2,0,1,3,1.654670103
ID_0337,4,0,0,0,0,0,0,Other Race,0,0,1,0,17,2,60th - 80th Income Percentile,2,0,0,2,0.503449026
ID_0338,7,1,0,1,0,0,1,White,0,0,0,1,11,3,40th - 60th Income Percentile,1,1,1,0,1.080387323
ID_0339,3,0,1,1,0,0,1,White,1,0,0,0,13,4,40th - 60th Income Percentile,2,0,1,2,0.427230772
ID_0340,2,0,1,1,0,0,1,White,1,0,0,1,4,3,Below 20th Income Percentile,2,0,1,2,0.448851234
ID_0341,7,1,0,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,1,1,0,1,0.459015935
ID_0342,6,1,0,0,0,0,1,White,0,0,0,1,16,3,60th - 80th Income Percentile,4,0,1,2,1.338387375
ID_0343,2,0,1,1,0,0,0,Other Race,1,0,0,1,17,3,60th - 80th Income Percentile,2,0,0,2,0.573613703
ID_0344,6,1,0,1,0,0,1,White,0,0,0,1,13,3,40th - 60th Income Percentile,1,1,0,2,0.618821447
ID_0345,1,0,1,1,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,1,1,0,0,0.864768651
ID_0346,7,1,0,1,0,0,1,White,1,0,0,1,24,3,Above 80th Income Percentile,1,1,1,3,0.578340151
ID_0347,4,0,0,0,0,0,0,Other Race,0,0,0,1,24,3,Above 80th Income Percentile,4,0,0,0,0.496511921
ID_0348,2,0,1,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,0,0.515956627
ID_0349,1,0,1,1,0,0,1,White,1,0,0,0,14,4,40th - 60th Income Percentile,2,0,0,1,0.707730802
ID_0350,3,0,1,1,0,0,1,White,1,0,1,0,1,2,Below 20th Income Percentile,3,0,0,2,0.780353682
ID_0351,6,1,0,1,0,0,1,White,1,0,0,1,21,3,Above 80th Income Percentile,2,0,0,2,0.319033136
ID_0352,5,1,0,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,4,0,1,1,0.971437224
ID_0353,2,0,1,1,0,0,1,White,1,0,0,1,14,3,40th - 60th Income Percentile,2,0,1,1,0.8488291
ID_0354,6,1,0,1,0,0,0,Other Race,0,0,0,1,19,3,Above 80th Income Percentile,1,1,0,1,0.486627994
ID_0355,6,1,0,1,0,0,1,White,1,0,0,1,11,3,40th - 60th Income Percentile,1,1,1,3,0.427230772
ID_0356,4,0,0,1,0,0,1,White,1,0,0,1,19,3,Above 80th Income Percentile,3,0,1,2,0.8488291
ID_0357,3,0,1,1,0,0,1,White,1,0,0,1,6,3,20th - 40th Income Percentile,2,0,1,2,0.266001221
ID_0358,4,0,0,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,2,0.491103804
ID_0359,3,0,1,1,0,0,1,White,1,0,1,0,16,2,60th - 80th Income Percentile,3,0,1,1,0.448650061
ID_0360,1,0,1,1,1,0,0,Black,1,0,1,0,1,2,Below 20th Income Percentile,2,0,1,1,1.717459949
ID_0361,6,1,0,1,0,0,1,White,1,0,0,1,16,3,60th - 80th Income Percentile,1,1,0,2,0.448851234
ID_0362,4,0,0,0,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,5,0,1,4,0.996353669
ID_0363,1,0,1,1,0,0,1,White,0,0,0,0,21,4,Above 80th Income Percentile,2,0,1,2,0.618821447
ID_0364,7,1,0,1,0,0,1,White,0,0,1,0,1,2,Below 20th Income Percentile,1,1,0,0,2.079505412
ID_0365,4,0,0,1,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,5,0,0,2,0.448650061
ID_0366,6,1,0,1,0,0,1,White,1,0,0,1,20,3,Above 80th Income Percentile,1,1,0,1,0.702854593
ID_0367,4,0,0,0,0,0,0,Other Race,1,0,0,0,24,4,Above 80th Income Percentile,5,0,1,0,0.423337086
ID_0368,2,0,1,1,0,0,1,White,0,0,0,1,15,3,60th - 80th Income Percentile,2,0,1,2,0.975733087
ID_0369,1,0,1,1,0,0,1,White,1,0,0,1,5,3,20th - 40th Income Percentile,2,0,1,2,1.546221362
ID_0370,1,0,1,1,0,0,1,White,0,0,0,0,18,4,60th - 80th Income Percentile,2,0,0,1,0.813539923
ID_0371,6,1,0,1,0,0,1,White,0,0,0,0,21,4,Above 80th Income Percentile,3,0,1,2,0.975733087
ID_0372,2,0,1,0,0,0,0,Other Race,1,0,1,0,11,2,40th - 60th Income Percentile,2,0,0,2,0.72552153
ID_0373,1,0,1,0,0,0,1,White,1,0,1,0,2,2,Below 20th Income Percentile,2,0,0,2,1.188774539
ID_0374,6,1,0,1,0,0,1,White,1,0,0,1,7,3,20th - 40th Income Percentile,4,0,0,1,0.939871992
ID_0375,4,0,0,1,0,0,1,White,1,0,0,0,24,4,Above 80th Income Percentile,5,0,1,0,0.512406568
ID_0376,6,1,0,1,0,0,0,Other Race,1,0,1,0,20,2,Above 80th Income Percentile,3,0,0,1,1.273299649
ID_0377,4,0,0,1,0,0,1,White,1,0,0,1,18,3,60th - 80th Income Percentile,2,0,0,2,0.266001221
ID_0378,4,0,0,0,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,4,0,1,1,0.576461976
ID_0379,6,1,0,1,0,0,1,White,1,0,0,0,18,4,60th - 80th Income Percentile,5,0,1,2,0.512406568
ID_0380,4,0,0,1,0,0,0,Other Race,1,0,0,1,15,3,60th - 80th Income Percentile,2,0,1,1,0.687973452
ID_0381,5,1,0,1,0,0,1,White,1,0,1,0,8,2,20th - 40th Income Percentile,3,0,0,3,0.996353669
ID_0382,6,1,0,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,3,0,1,1,0.824906442
ID_0383,4,0,0,0,0,0,1,White,1,0,1,0,8,2,20th - 40th Income Percentile,4,0,0,1,1.383203658
ID_0384,4,0,0,1,0,0,1,White,1,0,1,0,11,2,40th - 60th Income Percentile,5,0,1,1,1.571010903
ID_0385,5,1,0,0,0,0,1,White,1,0,0,1,4,3,Below 20th Income Percentile,5,0,0,3,0.53833744
ID_0386,4,0,0,0,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,5,0,0,3,0.566009383
ID_0387,1,0,1,1,1,0,0,Black,0,0,0,1,19,3,Above 80th Income Percentile,2,0,1,2,0.507881726
ID_0388,2,0,1,1,0,0,1,White,0,0,1,0,15,2,60th - 80th Income Percentile,2,0,1,2,0.696179667
ID_0389,3,0,1,1,1,0,0,Black,1,0,0,0,24,4,Above 80th Income Percentile,3,0,0,1,0.740289878
ID_0390,5,1,0,0,0,0,1,White,1,0,1,0,13,2,40th - 60th Income Percentile,4,0,0,1,0.996353669
ID_0391,7,1,0,1,0,0,1,White,0,0,1,0,4,2,Below 20th Income Percentile,1,1,0,1,1.090145332
ID_0392,6,1,0,1,0,0,1,White,0,0,1,0,9,2,40th - 60th Income Percentile,1,1,1,4,0.834975048
ID_0393,6,1,0,1,0,0,1,White,0,0,1,0,13,2,40th - 60th Income Percentile,1,1,0,1,1.14531328
ID_0394,7,1,0,0,0,0,1,White,0,0,1,0,10,2,40th - 60th Income Percentile,1,1,1,3,2.581486637
ID_0395,6,1,0,1,0,0,1,White,0,0,0,0,20,4,Above 80th Income Percentile,2,0,0,3,0.491103804
ID_0396,2,0,1,1,0,0,0,Other Race,0,0,0,0,21,4,Above 80th Income Percentile,2,0,1,0,0.790828755
ID_0397,2,0,1,1,0,0,1,White,0,0,0,0,16,4,60th - 80th Income Percentile,2,0,0,2,0.491103804
ID_0398,6,1,0,0,0,0,1,White,0,0,1,0,8,2,20th - 40th Income Percentile,1,1,1,1,4.195224872
ID_0399,1,0,1,1,0,1,0,Hispanic,1,0,0,1,16,3,60th - 80th Income Percentile,2,0,1,0,0.593244671
ID_0400,1,0,1,1,1,0,0,Black,1,0,0,1,3,3,Below 20th Income Percentile,2,0,0,2,1.14271923
ID_0401,2,0,1,1,0,0,1,White,1,0,1,0,12,2,40th - 60th Income Percentile,1,1,0,2,1.591836263
ID_0402,3,0,1,1,0,0,1,White,1,0,1,0,24,2,Above 80th Income Percentile,1,1,0,3,1.4861114
ID_0403,2,0,1,1,0,1,0,Hispanic,1,0,0,0,13,4,40th - 60th Income Percentile,2,0,1,1,0.553843187
ID_0404,6,1,0,1,0,0,1,White,1,0,1,0,18,2,60th - 80th Income Percentile,1,1,0,1,2.086314657
ID_0405,6,1,0,1,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,1,1,0,2,1.015829114
ID_0406,2,0,1,1,0,0,1,White,1,0,0,1,12,3,40th - 60th Income Percentile,2,0,0,2,0.419484087
ID_0407,1,0,1,1,0,1,0,Hispanic,1,0,1,0,7,2,20th - 40th Income Percentile,2,0,0,2,3.181727786
ID_0408,4,0,0,0,0,0,0,Other Race,1,0,0,0,19,4,Above 80th Income Percentile,4,0,1,0,0.687973452
ID_0409,4,0,0,1,0,0,1,White,1,0,0,1,11,3,40th - 60th Income Percentile,3,0,1,1,0.707730802
ID_0410,1,0,1,1,0,1,0,Hispanic,1,0,0,0,18,4,60th - 80th Income Percentile,2,0,1,2,0.403771832
ID_0411,4,0,0,1,0,0,1,White,0,0,0,1,15,3,60th - 80th Income Percentile,2,0,1,1,0.491103804
ID_0412,6,1,0,1,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,1,1,0,1,0.592908171
ID_0413,2,0,1,1,0,0,1,White,1,0,0,1,24,3,Above 80th Income Percentile,2,0,1,2,0.491671224
ID_0414,2,0,1,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,5,0,1,3,0.76259456
ID_0415,4,0,0,1,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,3,0,0,1,0.948360872
ID_0416,5,1,0,1,0,0,1,White,0,0,0,0,21,4,Above 80th Income Percentile,2,0,0,1,0.589013787
ID_0417,4,0,0,0,0,0,0,Other Race,1,0,0,1,24,3,Above 80th Income Percentile,5,0,1,1,0.450667453
ID_0418,2,0,1,1,1,0,0,Black,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,2,1.370126767
ID_0419,4,0,0,1,0,1,0,Hispanic,1,0,1,0,5,2,20th - 40th Income Percentile,4,0,1,2,0.565477401
ID_0420,4,0,0,1,0,0,1,White,0,0,1,0,11,2,40th - 60th Income Percentile,1,1,0,1,1.2267931
ID_0421,4,0,0,1,0,0,1,White,1,0,0,1,15,3,60th - 80th Income Percentile,5,0,0,1,0.738423288
ID_0422,4,0,0,1,0,0,0,Other Race,1,0,0,1,16,3,60th - 80th Income Percentile,2,0,1,3,0.518049275
ID_0423,7,1,0,1,0,0,1,White,1,0,1,0,7,2,20th - 40th Income Percentile,1,1,0,1,1.015829114
ID_0424,1,0,1,0,0,0,1,White,1,0,1,0,4,2,Below 20th Income Percentile,1,1,0,2,1.658969078
ID_0425,1,0,1,1,0,0,1,White,0,0,1,0,5,2,20th - 40th Income Percentile,2,0,0,2,2.63391935
ID_0426,2,0,1,0,1,0,0,Black,1,0,1,0,5,2,20th - 40th Income Percentile,4,0,1,1,3.367575393
ID_0427,4,0,0,0,0,0,1,White,1,0,1,0,2,2,Below 20th Income Percentile,5,0,1,0,0.753934852
ID_0428,4,0,0,1,0,0,1,White,0,0,1,0,18,2,60th - 80th Income Percentile,2,0,1,1,3.792867827
ID_0429,2,0,1,0,0,0,1,White,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,3,0.344049293
ID_0430,4,0,0,0,0,0,1,White,0,0,1,0,9,2,40th - 60th Income Percentile,3,0,1,3,1.906992843
ID_0431,2,0,1,1,0,0,1,White,1,0,0,0,7,4,20th - 40th Income Percentile,2,0,0,1,0.267101505
ID_0432,2,0,1,1,0,0,1,White,1,0,1,0,9,2,40th - 60th Income Percentile,1,1,1,3,4.037771053
ID_0433,4,0,0,0,0,0,1,White,0,0,1,0,13,2,40th - 60th Income Percentile,4,0,1,2,1.744488036
ID_0434,1,0,1,0,0,1,0,Hispanic,1,0,1,0,6,2,20th - 40th Income Percentile,2,0,1,3,0.369298487
ID_0435,6,1,0,1,1,0,0,Black,1,0,1,0,5,2,20th - 40th Income Percentile,4,0,0,3,2.046903264
ID_0436,6,1,0,1,0,0,1,White,1,0,0,1,23,3,Above 80th Income Percentile,1,1,0,2,1.247148266
ID_0437,7,1,0,1,0,0,1,White,1,0,1,0,10,2,40th - 60th Income Percentile,1,1,1,2,1.067236212
ID_0438,4,0,0,0,0,0,1,White,0,0,1,0,15,2,60th - 80th Income Percentile,5,0,0,2,0.67874322
ID_0439,3,0,1,1,0,0,1,White,0,0,0,0,20,4,Above 80th Income Percentile,1,1,1,2,0.84882108
ID_0440,2,0,1,1,0,0,1,White,0,0,0,1,19,3,Above 80th Income Percentile,2,0,1,4,0.351540579
ID_0441,5,1,0,0,0,0,1,White,1,0,0,1,5,3,20th - 40th Income Percentile,1,1,1,2,0.43760935
ID_0442,4,0,0,0,0,1,0,Hispanic,0,0,1,0,2,2,Below 20th Income Percentile,4,0,1,0,0.424510367
ID_0443,4,0,0,0,0,1,0,Hispanic,0,0,1,0,14,2,40th - 60th Income Percentile,4,0,0,0,0.341008374
ID_0444,6,1,0,1,0,0,1,White,0,0,1,0,6,2,20th - 40th Income Percentile,2,0,0,1,1.744488036
ID_0445,4,0,0,0,0,0,1,White,0,0,1,0,12,2,40th - 60th Income Percentile,1,1,0,1,2.615771854
ID_0446,1,0,1,1,1,0,0,Black,1,0,0,1,16,3,60th - 80th Income Percentile,2,0,1,2,0.634843123
ID_0447,1,0,1,1,0,0,1,White,1,0,0,1,11,3,40th - 60th Income Percentile,2,0,0,2,0.738423288
ID_0448,1,0,1,1,0,1,0,Hispanic,0,0,1,0,9,2,40th - 60th Income Percentile,2,0,1,2,3.414497228
